handle_id,barcode,article_name,brand,general_tags,category,component_tags,images,product_url
mughal-print-pant-set,14442410,MUGHAL PRINT PANT SET,Dash and Dot,"Mughal Print, Floral Motifs, Relaxed Fit, High-Low Hem, Casual Wear",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_10_3_af232840-eb1d-4bdc-a8f4-73116992f639.jpg?v=1764583977,https://shop.broadwaylive.in/products/mughal-print-pant-set
mughal-print-pant-set,14671786,MUGHAL PRINT PANT SET,Dash and Dot,"Mughal Print, Floral Motifs, Relaxed Fit, High-Low Hem, Casual Wear",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_4_cad77e0e-ac4c-4930-b4ec-78675d72ffce.jpg?v=1764583976,https://shop.broadwaylive.in/products/mughal-print-pant-set
tissue-pant,14721450,TISSUE PANT,Dash and Dot,"Pants, Straight Cut, Crinkled Fabric, Lined, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_54bff56a-5ac3-4653-a7d6-f970bf3d4170.jpg?v=1764580602,https://shop.broadwaylive.in/products/tissue-pant
tissue-pant,14754218,TISSUE PANT,Dash and Dot,"Pants, Straight Cut, Crinkled Fabric, Lined, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_a64342d8-c7fb-434b-a4b4-c97405ed89ba.jpg?v=1764580601,https://shop.broadwaylive.in/products/tissue-pant
tissue-pant,14786986,TISSUE PANT,Dash and Dot,"Pants, Straight Cut, Crinkled Fabric, Lined, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_9ae33c1f-8a1b-4f78-a5b9-02ccbf0ad7dd.jpg?v=1764580602,https://shop.broadwaylive.in/products/tissue-pant
benares-multicolour-flared-skirt-set,14818730,BENARES MULTICOLOUR FLARED SKIRT SET,Dash and Dot,"Skirt Set, Flared, Brocade, Multicolour, Ethnic",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Multicolour, Pattern: Floral, Occasion: Party, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_6c611f07-fa93-48c4-84ff-67e92ebc9fad.jpg?v=1764660183,https://shop.broadwaylive.in/products/benares-multicolour-flared-skirt-set
tissue-pant,14819754,TISSUE PANT,Dash and Dot,"Pants, Straight Cut, Crinkled Fabric, Lined, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_0ae784ed-ee44-4ad7-b7b8-b22f085cf401.jpg?v=1764580602,https://shop.broadwaylive.in/products/tissue-pant
tissue-pant,14852522,TISSUE PANT,Dash and Dot,"Pants, Straight Cut, Crinkled Fabric, Lined, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_04ffe7fd-f0f3-4252-b250-cb637e5e759e.jpg?v=1764580602,https://shop.broadwaylive.in/products/tissue-pant
pastel-sequin-embroidered-top,15014570,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_0d3c5472-2567-455d-a4dd-42c8aa45e83d.jpg?v=1764582723,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
pastel-sequin-embroidered-top,15047338,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_b851e6f2-12db-4c27-ab87-f5a33ceb6d45.jpg?v=1764582723,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
benares-multicolour-flared-skirt-set,15048106,BENARES MULTICOLOUR FLARED SKIRT SET,Dash and Dot,"Skirt Set, Flared, Brocade, Multicolour, Ethnic",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Multicolour, Pattern: Floral, Occasion: Party, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_d3737295-fae9-4234-ab0e-8af55316aa4f.jpg?v=1764660181,https://shop.broadwaylive.in/products/benares-multicolour-flared-skirt-set
pastel-sequin-embroidered-top,15080106,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_d790b51d-e01e-4887-b05c-2e34deef9c51.jpg?v=1764582723,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
pastel-sequin-embroidered-top,15112874,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_c0be6d03-49b0-473a-b979-0bd3d605fa26.jpg?v=1764582724,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
pastel-sequin-embroidered-top,15145642,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_5e3e4e1b-5f2a-4e39-bb5a-1425b77149db.jpg?v=1764582724,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
pastel-sequin-embroidered-top,15178410,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_f2bad8c9-f435-42a0-b21e-d51af6caef7b.jpg?v=1764582724,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
pastel-sequin-embroidered-top,15211178,PASTEL SEQUIN EMBROIDERED TOP,Dash and Dot,"Embroidered, Sequins, Longline, A-line, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Cloud Blue, Pattern: Geometric, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_61e4a65d-2ac3-48bb-bea0-1a48a5cf7e57.jpg?v=1764582723,https://shop.broadwaylive.in/products/pastel-sequin-embroidered-top
benares-multicolour-flared-skirt-set,15277482,BENARES MULTICOLOUR FLARED SKIRT SET,Dash and Dot,"Skirt Set, Flared, Brocade, Multicolour, Ethnic",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Multicolour, Pattern: Floral, Occasion: Party, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_a5131ecd-05ba-43ad-b3a6-5063d3b9104d.jpg?v=1764660181,https://shop.broadwaylive.in/products/benares-multicolour-flared-skirt-set
boxy-shirt-with-embroidered-cuffs,15375018,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_785238e6-4a29-4fa7-a41c-c1e5b642806c.png?v=1764655347,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
boxy-shirt-with-embroidered-cuffs,15407786,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_25343b3c-3850-4da6-ba0d-63d8fc6ac7dd.png?v=1764655346,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
boxy-shirt-with-embroidered-cuffs,15440554,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_052ac5ef-3574-4230-9876-e73e06ae9366.png?v=1764655347,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
boxy-shirt-with-embroidered-cuffs,15473322,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_5bc42c3e-0490-4495-ba03-da87fb6ab4c9.png?v=1764655347,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
benares-striped-tissue-shirt-skirt,1547690,BENARES STRIPED TISSUE SHIRT & SKIRT,Dash and Dot,"Shirt, Skirt, Striped, Tissue Fabric, Ethnic Wear",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Red, Pattern: Stripes, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_fe71e6af-bae7-4e71-9f30-90fee7758fb6.jpg?v=1764658712,https://shop.broadwaylive.in/products/benares-striped-tissue-shirt-skirt
boxy-shirt-with-embroidered-cuffs,15506090,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_fcaa2cdf-5235-47ec-85a4-ba95ea4b2706.png?v=1764655346,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
printed-pant,26419626,PRINTED PANT,Dash and Dot,"Printed, Floral, Relaxed Fit, Heritage, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_9c45f55d-4ae1-4b60-90be-e546fed5db3f.jpg?v=1764582086,https://shop.broadwaylive.in/products/printed-pant
benares-multicolour-flared-skirt-set,15506858,BENARES MULTICOLOUR FLARED SKIRT SET,Dash and Dot,"Skirt Set, Flared, Brocade, Multicolour, Ethnic",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Multicolour, Pattern: Floral, Occasion: Party, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_aa508abf-8116-4fd5-b958-d5a245553301.jpg?v=1764660181,https://shop.broadwaylive.in/products/benares-multicolour-flared-skirt-set
boxy-shirt-with-embroidered-cuffs,15538858,BOXY SHIRT WITH EMBROIDERED CUFFS,Dash and Dot,"Shirt, Embroidered, Longline, Breathable, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Oversized, Color: White, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_fd83ea53-9052-474b-9662-8759f0e56044.png?v=1764655347,https://shop.broadwaylive.in/products/boxy-shirt-with-embroidered-cuffs
embroidered-lace-peplum-top,15735466,EMBROIDERED LACE PEPLUM TOP,Dash and Dot,"Lace, Peplum, Floral, Embroidered, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_f2b86e52-3f37-498c-949a-6de41b7d5b4f.jpg?v=1764653503,https://shop.broadwaylive.in/products/embroidered-lace-peplum-top
benares-multicolour-flared-skirt-set,15736234,BENARES MULTICOLOUR FLARED SKIRT SET,Dash and Dot,"Skirt Set, Flared, Brocade, Multicolour, Ethnic",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Multicolour, Pattern: Floral, Occasion: Party, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_1ff3a0ab-2b82-420c-9e60-4b2cc719214d.jpg?v=1764660181,https://shop.broadwaylive.in/products/benares-multicolour-flared-skirt-set
embroidered-lace-peplum-top,15768234,EMBROIDERED LACE PEPLUM TOP,Dash and Dot,"Lace, Peplum, Floral, Embroidered, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_7a101485-da25-48e7-a665-aaddd9cc6030.jpg?v=1764653503,https://shop.broadwaylive.in/products/embroidered-lace-peplum-top
embroidered-lace-peplum-top,15801002,EMBROIDERED LACE PEPLUM TOP,Dash and Dot,"Lace, Peplum, Floral, Embroidered, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_098dbf41-da6e-425f-856d-245067673257.jpg?v=1764653503,https://shop.broadwaylive.in/products/embroidered-lace-peplum-top
embroidered-lace-peplum-top,15833770,EMBROIDERED LACE PEPLUM TOP,Dash and Dot,"Lace, Peplum, Floral, Embroidered, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_46cf5ef1-d5e2-4a2d-a108-938d7b777816.jpg?v=1764653503,https://shop.broadwaylive.in/products/embroidered-lace-peplum-top
embroidered-lace-peplum-top,15866538,EMBROIDERED LACE PEPLUM TOP,Dash and Dot,"Lace, Peplum, Floral, Embroidered, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_312565c1-bb4b-4060-90ed-30c7832caa89.jpg?v=1764653503,https://shop.broadwaylive.in/products/embroidered-lace-peplum-top
tissue-bralette-and-crushed-skirt,163498,TISSUE BRALETTE AND CRUSHED SKIRT,Dash and Dot,"Bralette, Skirt, Casual, Fashion, Layered",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_2_c8875659-3a99-4b78-9c66-013838fae0be.jpg?v=1764580920,https://shop.broadwaylive.in/products/tissue-bralette-and-crushed-skirt
mughal-print-longline-set,16605098,MUGHAL PRINT LONGLINE SET,Dash and Dot,"Longline Jacket, Floral Print, Relaxed Fit, Pockets, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_1_bfe3698d-b99b-44fa-aeb2-b447e10387ec.jpg?v=1764584165,https://shop.broadwaylive.in/products/mughal-print-longline-set
mughal-print-longline-set,16834474,MUGHAL PRINT LONGLINE SET,Dash and Dot,"Longline Jacket, Floral Print, Relaxed Fit, Pockets, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_8_d6e8d005-d3e3-4743-a1ce-0da41af9438a.jpg?v=1764584165,https://shop.broadwaylive.in/products/mughal-print-longline-set
mughal-print-longline-set,17063850,MUGHAL PRINT LONGLINE SET,Dash and Dot,"Longline Jacket, Floral Print, Relaxed Fit, Pockets, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_2_f0adbc30-c55d-45fa-8e4e-bb6e0f130386.jpg?v=1764584165,https://shop.broadwaylive.in/products/mughal-print-longline-set
embroidered-lace-flared-pant,17179050,EMBROIDERED LACE FLARED PANT,Dash and Dot,"Flared Pants, Lace, Embroidered, Elegant, Party Wear",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_cb16b840-2c02-4771-887e-470eef3aa20e.jpg?v=1764653692,https://shop.broadwaylive.in/products/embroidered-lace-flared-pant
embroidered-lace-flared-pant,17211818,EMBROIDERED LACE FLARED PANT,Dash and Dot,"Flared Pants, Lace, Embroidered, Elegant, Party Wear",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_0aa5c35f-80e2-43a3-a4db-8ac52d2a85f5.jpg?v=1764653692,https://shop.broadwaylive.in/products/embroidered-lace-flared-pant
mirror-tissue-uneven-hem-top,17242794,MIRROR TISSUE UNEVEN HEM TOP,Dash and Dot,"Top, Casual, Lightweight, Embroidery, Relaxed Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Orange, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_469ca445-1649-40fd-86af-1bfa22019c82.jpg?v=1764584907,https://shop.broadwaylive.in/products/mirror-tissue-uneven-hem-top
embroidered-lace-flared-pant,17244586,EMBROIDERED LACE FLARED PANT,Dash and Dot,"Flared Pants, Lace, Embroidered, Elegant, Party Wear",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_94ad1808-4377-46e8-9f24-5c627829b3bc.jpg?v=1764653692,https://shop.broadwaylive.in/products/embroidered-lace-flared-pant
mirror-tissue-uneven-hem-top,17275562,MIRROR TISSUE UNEVEN HEM TOP,Dash and Dot,"Top, Casual, Lightweight, Embroidery, Relaxed Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Orange, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_cb665857-8c7f-4ac2-aac3-e94fde79e2a5.jpg?v=1764584907,https://shop.broadwaylive.in/products/mirror-tissue-uneven-hem-top
embroidered-lace-flared-pant,17277354,EMBROIDERED LACE FLARED PANT,Dash and Dot,"Flared Pants, Lace, Embroidered, Elegant, Party Wear",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_00ee60a5-73cf-4534-aced-d499b5747e4f.jpg?v=1764653692,https://shop.broadwaylive.in/products/embroidered-lace-flared-pant
mughal-print-longline-set,17293226,MUGHAL PRINT LONGLINE SET,Dash and Dot,"Longline Jacket, Floral Print, Relaxed Fit, Pockets, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_4_6230491b-b958-43c5-b3e9-08cd0c2782a9.jpg?v=1764584165,https://shop.broadwaylive.in/products/mughal-print-longline-set
mirror-tissue-uneven-hem-top,17308330,MIRROR TISSUE UNEVEN HEM TOP,Dash and Dot,"Top, Casual, Lightweight, Embroidery, Relaxed Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Orange, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_7b604cb8-1552-4531-952f-9dee9fe12c67.jpg?v=1764584907,https://shop.broadwaylive.in/products/mirror-tissue-uneven-hem-top
embroidered-lace-flared-pant,17310122,EMBROIDERED LACE FLARED PANT,Dash and Dot,"Flared Pants, Lace, Embroidered, Elegant, Party Wear",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_d933f18b-609a-4f94-b202-6dd4d592c5c2.jpg?v=1764653692,https://shop.broadwaylive.in/products/embroidered-lace-flared-pant
mirror-tissue-uneven-hem-top,17341098,MIRROR TISSUE UNEVEN HEM TOP,Dash and Dot,"Top, Casual, Lightweight, Embroidery, Relaxed Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Orange, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_bd7a8c45-f6c9-4036-a1af-f6deaf95ba97.jpg?v=1764584907,https://shop.broadwaylive.in/products/mirror-tissue-uneven-hem-top
